tx	gene_id	SAMN36978213_MG	SAMN36978214_MG	SAMN36978215_MG	SAMN36978216_A1G	SAMN36978217_A1G	SAMN36978218_A1G	SAMN36978219_GC	SAMN36978220_GC	SAMN36978221_GC
ENSMUST00000159084	ENSMUSG00000024799	0	0.139822	1.130728	0	0	0.30837	0.728469	0.563171	0.10864
ENSMUST00000159836	ENSMUSG00000024799	1.081056	0	0.282125	1.066614	2.04676	0.841347	4.387521	0.178002	0.996147
ENSMUST00000160028	ENSMUSG00000024799	0	0	1.791961	0	0	0	0	1.048932	1.911799
ENSMUST00000160354	ENSMUSG00000024799	0.129834	1.189489	1.571423	0.54805	0.291397	0.626511	0.704954	1.107912	0.820393
ENSMUST00000160417	ENSMUSG00000024799	4.42316	4.530146	0	2.788109	3.90491	1.646269	2.694963	0	3.152148
ENSMUST00000161090	ENSMUSG00000024799	0	0	1.094882	1.09004	0	0.553721	0.608405	0	0
ENSMUST00000161528	ENSMUSG00000024799	1.690329	2.699239	1.097765	2.674307	0.65478	3.699519	1.416531	2.098865	0.702541
ENSMUST00000161718	ENSMUSG00000024799	0	0	0.369653	0.851619	1.867748	0	0	0	0
ENSMUST00000162549	ENSMUSG00000024799	2.003767	0.741275	1.287223	0.890558	1.159976	1.30852	2.021303	2.580732	2.036907
ENSMUST00000162575	ENSMUSG00000024799	0	0	0	0	0	0	0	0	0
ENSMUST00000162721	ENSMUSG00000024799	0	0	0	0	0	0	0	2.379059	0
ENSMUST00000162810	ENSMUSG00000024799	0	8.450204	8.043655	2.532214	12.981506	4.971817	9.017725	7.312467	7.511289
ENSMUST00000025714	ENSMUSG00000024800	4.922211	7.032432	6.087427	5.743133	5.555953	6.371976	3.923632	4.681469	4.104133
ENSMUST00000025718	ENSMUSG00000024803	0.070043	0.04524	0.28134	0.227673	0.496582	0.254391	0.361076	0.463987	0.258603
ENSMUST00000062389	ENSMUSG00000024805	4.158597	6.097564	4.084613	6.506952	4.005158	0.533896	6.731952	3.720261	3.309291
ENSMUST00000071267	ENSMUSG00000024805	0	0	0	0	0	4.780853	0	0	0
ENSMUST00000025719	ENSMUSG00000024806	0	0	0	0	0	0	0	0	0
ENSMUST00000025723	ENSMUSG00000024807	9.55401	0	0	0	0.452582	0	0	0	0
ENSMUST00000129081	ENSMUSG00000024807	25.271696	35.974501	27.338254	7.320783	5.96863	30.677547	7.558722	3.530701	4.810216
ENSMUST00000134667	ENSMUSG00000024807	0	3.010937	2.017975	0	2.921962	5.116428	3.568192	3.59864	6.999753
ENSMUST00000138532	ENSMUSG00000024807	79.243719	156.624754	124.500835	55.854467	48.532888	105.182048	45.44213	31.111099	29.969196
ENSMUST00000142101	ENSMUSG00000024807	2.847404	12.255891	13.192548	2.838618	4.317372	14.473215	1.785933	3.048391	2.866455
ENSMUST00000144328	ENSMUSG00000024807	0	0	0	0	0	0	0	0	0
ENSMUST00000156550	ENSMUSG00000024807	0	1.057884	2.947525	0	0.334115	1.313868	0	0	0
ENSMUST00000025724	ENSMUSG00000024810	0	0	0	0.762668	0.467793	0	0	0.340799	0
ENSMUST00000120388	ENSMUSG00000024810	0.290592	1.10399	0.621598	0	0	0.50674	0.537036	0	0.757798
ENSMUST00000136850	ENSMUSG00000024810	0	0	0	0	0	0	0	0	0
ENSMUST00000144528	ENSMUSG00000024810	0	0	0	0	0	0	1.862687	0	0
ENSMUST00000177518	ENSMUSG00000024810	0	0	0	0	0	0	0	0	0
ENSMUST00000025729	ENSMUSG00000024811	12.818658	11.223479	12.016006	13.348534	10.796966	11.149124	11.088895	9.036227	7.915538
ENSMUST00000164665	ENSMUSG00000024811	0.290473	0	1.742512	1.337511	0.344398	0.327297	1.054536	0	0.11394
ENSMUST00000166677	ENSMUSG00000024811	0.0711	0.1382	0.114663	0.196367	0.114782	0.265617	0.026234	0.035396	0.109775
ENSMUST00000167533	ENSMUSG00000024811	0	0	0.240754	0	0	0	0	0	0
ENSMUST00000167724	ENSMUSG00000024811	0	0	0	0	0	0	0	0	0
ENSMUST00000168654	ENSMUSG00000024811	0	0	0	0	0	0	0	0	0.262104
ENSMUST00000168656	ENSMUSG00000024811	0	0	0.173865	0	0	0	0	0	0
ENSMUST00000168718	ENSMUSG00000024811	0.82218	0	0	0	0	0.275729	0	0	0
ENSMUST00000168973	ENSMUSG00000024811	0	0	0	0	0	0	0	0	0
ENSMUST00000099558	ENSMUSG00000024812	7.254664	5.640804	5.018862	7.754993	7.69885	9.635768	5.618784	4.924556	4.544455
ENSMUST00000025727	ENSMUSG00000024815	0	0	0	0	0	0	0	0	0
ENSMUST00000025728	ENSMUSG00000024816	5.624356	3.90534	4.191757	5.403724	4.753456	4.665294	5.724923	5.81874	4.516353
ENSMUST00000133729	ENSMUSG00000024816	0	0	0	0	0	0	0	0.364188	0.114459
ENSMUST00000145026	ENSMUSG00000024816	0	0	0	0	1.844375	0	0	0	0
ENSMUST00000155227	ENSMUSG00000024816	0	0	0	0.394119	2.762255	0	2.112954	0.476639	0
ENSMUST00000025739	ENSMUSG00000024817	11.424501	14.050345	12.48574	12.983067	12.416833	12.833729	13.336766	9.366127	7.693224
ENSMUST00000112552	ENSMUSG00000024817	0	0	0	0	0	0	0	0	0
ENSMUST00000123773	ENSMUSG00000024817	0.896781	0	0	0.374031	0.232565	0.15294	0	2.847175	2.840913
ENSMUST00000127244	ENSMUSG00000024817	0.939167	0.376716	0.910964	0.209267	0.497587	0.711924	2.156441	0.201005	0.098835
ENSMUST00000129420	ENSMUSG00000024817	0	0	0	0	0.433405	0	0	0	0.313077
ENSMUST00000134518	ENSMUSG00000024817	1.09832	1.169372	2.080067	1.129988	1.055208	1.43631	0.472019	0.771897	0.300007
ENSMUST00000137368	ENSMUSG00000024817	0.114119	0.074623	0.041705	0	0.03489	0	0	0.079494	0.082759
ENSMUST00000143769	ENSMUSG00000024817	0	0	0	0	0.755504	0	0	0	0
ENSMUST00000150532	ENSMUSG00000024817	0	0	0	0	0	0	0	0	0
ENSMUST00000025732	ENSMUSG00000024818	0	0	0	0.974629	0.200109	0	0.519034	0	0
ENSMUST00000125114	ENSMUSG00000024818	1.717863	0.475549	0.47377	0.728818	0	1.482155	0	1.86621	0.306429
ENSMUST00000136833	ENSMUSG00000024818	0	0	0	0	0	0	2.33161	0	0
ENSMUST00000141362	ENSMUSG00000024818	0.651171	0	0	0	0	0.658532	1.22841	1.132216	0
ENSMUST00000145200	ENSMUSG00000024818	0	0	0	0	0	0	0	0.107956	0
ENSMUST00000155697	ENSMUSG00000024818	14.60384	16.075569	13.834292	18.528955	18.150568	9.378941	17.594303	15.532023	13.753026
ENSMUST00000025740	ENSMUSG00000024824	2.803377	0.718731	1.754658	1.817815	2.080247	2.107376	2.093003	1.216674	1.598819
ENSMUST00000025746	ENSMUSG00000024826	2.356587	0	0	2.652772	1.423648	1.899803	0	2.884353	1.879591
ENSMUST00000118623	ENSMUSG00000024826	4.585127	7.496132	4.046706	3.469271	6.516334	4.700502	6.189794	2.956317	1.977992
ENSMUST00000123029	ENSMUSG00000024826	0	0	0.979233	3.445532	0	5.632333	0	0	0
ENSMUST00000129816	ENSMUSG00000024826	0.155525	1.198604	1.580397	0.544149	1.004007	1.439453	0	0.644509	0.363359
ENSMUST00000136983	ENSMUSG00000024826	3.146886	4.12479	6.594853	5.254593	3.101163	5.331835	4.142044	4.021844	4.387018
ENSMUST00000137465	ENSMUSG00000024826	0.295746	0	0.420744	0.128424	0	0.143811	0.085179	0.087952	0.030303
ENSMUST00000142995	ENSMUSG00000024826	0.269737	0.847255	1.497041	0	0.312173	0	0	1.367916	0
ENSMUST00000154365	ENSMUSG00000024826	0	0	0	0	0	1.507535	0	0	0
ENSMUST00000155937	ENSMUSG00000024826	0	0	0.706747	0.462747	0	0	0	0.89258	0
ENSMUST00000025778	ENSMUSG00000024827	128.747038	110.899572	110.136363	111.180183	108.65776	88.806052	80.100047	73.991421	58.55419
ENSMUST00000025743	ENSMUSG00000024829	31.779862	31.35734	25.465681	30.71969	33.288255	27.010219	22.013747	28.432137	29.079984
ENSMUST00000025745	ENSMUSG00000024829	0.178152	0	0	0.459656	0.302116	0	0.294884	0	0.409578
ENSMUST00000139844	ENSMUSG00000024829	3.144893	7.731369	4.368703	4.791103	3.711969	4.660443	3.004581	3.262123	0
ENSMUST00000141610	ENSMUSG00000024829	0	0	0.434283	0.289008	1.458813	0.670399	0	0	0.588398
ENSMUST00000154785	ENSMUSG00000024829	0	0	0	0	1.387519	0	0	0	0
ENSMUST00000155870	ENSMUSG00000024829	0	0	0	0	0.838017	0.317034	0	0	0.267526
ENSMUST00000025749	ENSMUSG00000024830	8.208567	4.444565	5.760506	6.005468	5.746324	5.096089	5.371407	5.242501	5.008461
ENSMUST00000118483	ENSMUSG00000024830	0	1.050211	0	0	0	0	0	0	0
ENSMUST00000125057	ENSMUSG00000024830	0	0	0	0	0	0	0	0	0
ENSMUST00000127605	ENSMUSG00000024830	0.478385	0	0	0	0	0.351448	0	0	0
ENSMUST00000130469	ENSMUSG00000024830	0.978249	0.643674	1.061342	0.101879	0.5359	0.435024	0	0.318432	0.729193
ENSMUST00000135911	ENSMUSG00000024830	0	0	0	0	0	0	0	0	0
ENSMUST00000137431	ENSMUSG00000024830	0	1.879052	0	0	0	0	0	0	0
ENSMUST00000141104	ENSMUSG00000024830	0	0	0	0	0	0.19307	0	0	0
ENSMUST00000151727	ENSMUSG00000024830	0	0	0	0	0	0.71279	0	0	0
ENSMUST00000154307	ENSMUSG00000024830	0.567954	1.756689	2.358939	1.290537	1.069624	1.596294	3.10328	1.771742	0.839245
ENSMUST00000155303	ENSMUSG00000024830	0	0	0	0	0	0	0	0	0
ENSMUST00000025751	ENSMUSG00000024831	1.550868	1.992226	1.517638	1.881867	1.815373	2.235391	0.227221	1.128757	0.877421
ENSMUST00000119292	ENSMUSG00000024831	0	0	0	0	0	0	1.041276	0	0
ENSMUST00000143079	ENSMUSG00000024831	0	0	0.224443	0	0	0.119665	0	0	0
ENSMUST00000154537	ENSMUSG00000024831	0	0.075091	0	0	0	0.172205	0	0	0
ENSMUST00000025752	ENSMUSG00000024833	3.352552	1.651268	1.67726	3.152143	1.62096	2.214767	2.580749	2.320203	1.956657
ENSMUST00000165143	ENSMUSG00000024833	0	0.196445	0.316212	0.204909	0.782234	0.620234	0	0.071034	0.369974
ENSMUST00000008893	ENSMUSG00000024835	35.204998	31.211845	28.739384	30.161822	30.016916	27.511372	29.833559	24.798752	28.69859
ENSMUST00000123874	ENSMUSG00000024835	1.443209	1.996037	0	1.985901	2.973161	1.544573	1.282673	4.202107	0.21664
ENSMUST00000134194	ENSMUSG00000024835	0	0	0	0	0	0	0	0	0
ENSMUST00000135498	ENSMUSG00000024835	0	0	4.311216	0	0	2.282809	8.732763	7.009931	5.202375
ENSMUST00000140419	ENSMUSG00000024835	1.592058	0	0	0	0.652271	0.630215	0.90817	0.406926	0.96811
ENSMUST00000142878	ENSMUSG00000024835	14.03495	0	0	3.851408	10.41911	0	14.161042	0	0
ENSMUST00000143613	ENSMUSG00000024835	0	0	0.444694	2.271622	0	0	0	0	0.665963
ENSMUST00000148189	ENSMUSG00000024835	0	0.259872	0.641131	1.047634	1.195499	0.237349	0	0	0.230863
ENSMUST00000148733	ENSMUSG00000024835	0	0	1.887941	0	0	0	0	0	0
ENSMUST00000025755	ENSMUSG00000024837	0	0	0	0	0	0	0	0	0
ENSMUST00000087525	ENSMUSG00000024837	0	0	0	0	0	0	0	0	0
ENSMUST00000160814	ENSMUSG00000024837	0	0	0	0	0	0	0	0	0
ENSMUST00000025759	ENSMUSG00000024841	9.490358	13.241346	11.784515	9.376448	11.331838	13.685498	8.512773	10.365392	8.13463
ENSMUST00000025761	ENSMUSG00000024842	0.259223	0.27658	0.069624	0.093169	0.055241	0.155074	0	0.134038	0.09228
ENSMUST00000025760	ENSMUSG00000024843	10.444325	10.703499	16.874396	13.01039	11.77163	16.966989	15.916725	17.592056	14.599612
ENSMUST00000072055	ENSMUSG00000024843	28.255443	28.466666	20.978995	22.143545	31.801316	21.319918	21.274443	19.809594	15.348741
ENSMUST00000124219	ENSMUSG00000024843	1.217605	1.404729	1.212486	0.849464	1.293053	1.988824	0.702754	0.6432	0.654804
ENSMUST00000125013	ENSMUSG00000024843	0	0	0	0	0	0	0	0	0.639701
ENSMUST00000125411	ENSMUSG00000024843	3.803355	4.27849	5.896531	4.251057	4.079189	6.849947	1.375285	3.292185	2.838801
ENSMUST00000125640	ENSMUSG00000024843	0	1.533491	0	0	0.293557	0	2.527716	0	0
ENSMUST00000125859	ENSMUSG00000024843	2.659489	1.9424	3.952511	1.578916	1.772689	2.736381	1.815308	2.446465	2.631147
ENSMUST00000127544	ENSMUSG00000024843	5.018155	2.035422	6.319033	3.887553	5.521614	4.769144	0	2.664928	3.608432
ENSMUST00000128694	ENSMUSG00000024843	0	0	0.609885	0	0	0	1.150233	0.123236	0.176728
ENSMUST00000139655	ENSMUSG00000024843	0	0	0	0.177	0.433247	0	0	0	0
ENSMUST00000146463	ENSMUSG00000024843	5.45167	6.154148	6.266268	1.394889	6.212611	3.897159	2.963285	3.6426	2.662923
ENSMUST00000148325	ENSMUSG00000024843	3.014455	16.174276	15.081056	3.34811	5.620746	10.15495	4.804111	1.0299	2.178625
ENSMUST00000153343	ENSMUSG00000024843	0.470311	3.721861	4.482256	3.211105	0	3.746975	4.238353	3.925643	0.768363
ENSMUST00000154467	ENSMUSG00000024843	5.129421	3.017489	5.285614	3.436216	4.139272	5.73886	3.459008	3.004805	2.273361
ENSMUST00000025762	ENSMUSG00000024844	58.506173	46.965358	46.513477	47.061671	46.735816	56.972302	48.002535	52.149434	47.472322
ENSMUST00000170010	ENSMUSG00000024844	0	0	0.792426	1.724441	1.736576	4.25652	2.15869	1.018918	1.647835
ENSMUST00000127555	ENSMUSG00000024845	0	0	0	0	0	0	0	0	0
ENSMUST00000130619	ENSMUSG00000024845	0	0	0	0	0	0.163456	0.286167	0.13684	0
ENSMUST00000135257	ENSMUSG00000024845	0	0	0	0	0	0	0	0	0
ENSMUST00000137579	ENSMUSG00000024845	0	0	0.320213	0	0	0	0	0	0
ENSMUST00000138593	ENSMUSG00000024845	0	0.107467	0	0.325669	0	0	0.132178	0.205098	0.198359
ENSMUST00000139718	ENSMUSG00000024845	1.730928	0.737588	0.165228	0.751313	0	0.657209	0	0	0.239882
ENSMUST00000139987	ENSMUSG00000024845	0.305648	0	0	0.068186	0	0	0	0.483842	0.17675
ENSMUST00000140267	ENSMUSG00000024845	13.550785	18.812095	18.194822	13.783326	14.671033	16.224473	13.144042	13.319021	20.597176
ENSMUST00000140405	ENSMUSG00000024845	3.62359	4.598674	7.000159	5.583378	8.483835	5.010102	2.540939	3.710115	4.954686
ENSMUST00000147633	ENSMUSG00000024845	0	0	0	0	0	0	0	0	0
ENSMUST00000148807	ENSMUSG00000024845	12.09331	16.714094	11.502791	15.222168	10.406091	10.351098	19.509833	12.331438	8.563594
ENSMUST00000150627	ENSMUSG00000024845	29.401236	33.012618	29.745928	34.794524	36.895004	31.089024	23.718176	20.080028	23.29513
ENSMUST00000151401	ENSMUSG00000024845	2.097756	2.059149	0.895374	1.429117	0.644592	0.590526	0	0.948665	0.341704
ENSMUST00000153654	ENSMUSG00000024845	0	0	0	0	0	0	0	0	0
ENSMUST00000169055	ENSMUSG00000024845	0.457129	0	0.136024	1.064765	0.186642	0	0	0.350149	0.099726
ENSMUST00000171743	ENSMUSG00000024845	0.993452	0.625526	1.245772	0.95458	0.958078	1.224704	0.558951	0.981349	0.863847
ENSMUST00000025764	ENSMUSG00000024846	0	0	0	0.015107	0	0	0	0	0
ENSMUST00000025767	ENSMUSG00000024847	21.077834	22.572953	17.948891	12.236272	18.968656	19.38451	10.497759	15.225573	13.017196
ENSMUST00000117831	ENSMUSG00000024847	2.282041	2.042008	3.002535	6.62818	1.536275	5.965096	4.160467	3.054372	2.958776
ENSMUST00000121402	ENSMUSG00000024847	1.969126	0	0	0	8.947834	0.931127	5.097639	0.664571	1.083896
ENSMUST00000127767	ENSMUSG00000024847	0	0	0	0	0	0	0	0	0
ENSMUST00000136043	ENSMUSG00000024847	0	0	0	0.13089	0.708271	0	0	0.398963	0
ENSMUST00000049658	ENSMUSG00000024851	0.584831	0.518722	0.288416	0.481258	0	0.85744	0.464734	0.597983	0.631075
ENSMUST00000100022	ENSMUSG00000024851	0	0.267345	0.29659	0	0.822794	0	0	0	0
ENSMUST00000125596	ENSMUSG00000024851	0	0	0.182832	0	0	0	0	0.135795	0
ENSMUST00000126620	ENSMUSG00000024851	0	0	0	0	0	0	0	0	0
ENSMUST00000127056	ENSMUSG00000024851	0	0	0	0.238863	0	0	0	0	0.453271
ENSMUST00000128798	ENSMUSG00000024851	0	0	0	0.125983	0	0	0	0	0
ENSMUST00000131265	ENSMUSG00000024851	0	0	0	0	0	0	0.414808	0	0
ENSMUST00000139427	ENSMUSG00000024851	0	0	0	0	0	0	0	0	0
ENSMUST00000145214	ENSMUSG00000024851	0	0	0	0	0	0	0.522013	0	0
ENSMUST00000145915	ENSMUSG00000024851	0	0	0	0	0	0	0	0	0
ENSMUST00000151957	ENSMUSG00000024851	0.539588	0.099178	0	0.505731	0.101608	0.247688	0.17018	0.116771	0.229262
ENSMUST00000025774	ENSMUSG00000024853	42.940757	38.258918	39.855432	36.304858	37.427564	42.578878	40.693759	39.510936	29.364787
ENSMUST00000025773	ENSMUSG00000024854	14.340986	14.714861	11.013615	12.348469	19.320802	9.388011	16.872136	17.641011	13.150914
ENSMUST00000025786	ENSMUSG00000024855	0.604314	0.192776	0.611051	0.689874	0.448055	0.78363	0.700473	0.656906	0.60299
ENSMUST00000025779	ENSMUSG00000024856	69.288367	99.468486	87.530518	58.677907	52.007499	82.430226	53.855489	43.646214	44.600791
ENSMUST00000172914	ENSMUSG00000024856	11.249886	13.456655	13.108621	9.876007	10.921972	13.211989	9.498769	7.442334	6.988073
ENSMUST00000174149	ENSMUSG00000024856	0	0	0	0	0	0.937984	0	0	0
ENSMUST00000174514	ENSMUSG00000024856	3.375281	5.025	9.864594	3.350445	4.182659	5.496957	2.258616	3.817542	1.591557
ENSMUST00000174799	ENSMUSG00000024856	4.5676	4.946425	4.990914	0.925878	1.517494	2.886633	5.96257	2.26885	5.13514
ENSMUST00000159148	ENSMUSG00000024857	0.385911	0	0	0	0	0	0	0	0
ENSMUST00000159556	ENSMUSG00000024857	0	0	0	0.101656	0.120482	0	0.693901	0	0.306938
ENSMUST00000159593	ENSMUSG00000024857	0	0	0	0	0	0	2.727704	0.793404	0.797038
ENSMUST00000162584	ENSMUSG00000024857	0	0	0	0	0	0	0	0	0
ENSMUST00000162908	ENSMUSG00000024857	0	0	0	0	0	0	0	0	0
ENSMUST00000025791	ENSMUSG00000024858	0	0	0	0	1.898394	0	3.970827	0	0
ENSMUST00000088737	ENSMUSG00000024858	10.169482	12.605672	11.332882	12.28256	8.323686	12.042154	5.860031	9.231289	8.258928
ENSMUST00000113837	ENSMUSG00000024858	0.178742	0.297416	0.485152	0.306321	0.214385	0.190167	0.115961	0.294621	0.442952
ENSMUST00000164427	ENSMUSG00000024858	0.570091	0	0.471609	0.458697	0.181596	0.342639	0.207338	0.14993	0.461439
ENSMUST00000165954	ENSMUSG00000024858	0	0	0	0	0	0	0	0.217847	0
ENSMUST00000167172	ENSMUSG00000024858	1.144152	0.723806	0	0	0	0.784212	0	0	0
ENSMUST00000167511	ENSMUSG00000024858	0	0	0	0	0	0	0	0	0
ENSMUST00000168594	ENSMUSG00000024858	0	0	0	0	4.807941	0	0	0	0
ENSMUST00000169991	ENSMUSG00000024858	0	0	0	0	0	0	0	0	0
ENSMUST00000171123	ENSMUSG00000024858	0	0	0	0	0	0	0	0	0
ENSMUST00000025798	ENSMUSG00000024862	0.63146	0.857209	0	0.848635	0.607081	0.644844	1.094178	0.459101	0.534028
ENSMUST00000113727	ENSMUSG00000024862	0	0	0	0	0	0	0	0	0
ENSMUST00000113728	ENSMUSG00000024862	0	0	0	0	0	0	0	0	0
ENSMUST00000116563	ENSMUSG00000024862	3.501874	2.04583	4.004547	3.129956	2.025738	3.080924	2.362639	2.554861	2.690668
ENSMUST00000135827	ENSMUSG00000024862	0	0	0	0	0	0	0	0	0
ENSMUST00000137403	ENSMUSG00000024862	0	0.443196	0.330641	0.233416	0.46313	0.67688	0.508781	0.222673	0.21594
ENSMUST00000142255	ENSMUSG00000024862	0	0	0	0	1.484091	0	0	0	0
ENSMUST00000149806	ENSMUSG00000024862	0.196939	0	0.592573	0.336973	0	0.139418	0.152109	0	0
ENSMUST00000156717	ENSMUSG00000024862	1.660904	0	0.733311	0	0	0	1.331159	0.591362	0.57206
ENSMUST00000025797	ENSMUSG00000024863	458.772446	482.355273	478.349623	431.281096	360.260112	319.909418	394.229465	389.74564	366.361511
ENSMUST00000054030	ENSMUSG00000024866	25.329537	23.430147	20.478696	25.09687	28.486807	26.375335	32.055991	21.462778	25.574113
ENSMUST00000025800	ENSMUSG00000024867	0	0	0	0	0	0	0	0	0
ENSMUST00000112673	ENSMUSG00000024867	0.050164	0	0	0	0	0	0	0.025523	0
ENSMUST00000134360	ENSMUSG00000024867	0	0	0	0	0	0	0	0	0
ENSMUST00000145829	ENSMUSG00000024867	0	0	0	0	0	0	0	0	0
ENSMUST00000156814	ENSMUSG00000024867	0	0	0	0	0	0	0	0	0
ENSMUST00000025803	ENSMUSG00000024868	0	0	0	0	0	0	0	0	0
ENSMUST00000025802	ENSMUSG00000024869	19.088356	29.581732	24.876201	20.500005	29.178492	27.262326	19.237227	24.111747	25.069087
ENSMUST00000122924	ENSMUSG00000024869	2.235528	1.910414	2.312403	1.491441	0.395173	1.349652	1.025726	1.107973	0.503936
ENSMUST00000155405	ENSMUSG00000024869	0.298615	0.342074	0.416817	0.467339	0.645679	0.463114	0.792337	0.47159	0.673673
ENSMUST00000025804	ENSMUSG00000024870	108.055397	96.118935	93.050854	87.83905	95.532258	83.227333	85.115717	86.823492	81.665295
ENSMUST00000025806	ENSMUSG00000024871	0.647758	0.803654	0.951646	0.905511	0.578038	1.549589	0.365439	1.161812	0.634077
ENSMUST00000127016	ENSMUSG00000024871	0	0.318468	0	0.634651	0	0.413562	0.732347	0	0.319122
ENSMUST00000138917	ENSMUSG00000024871	0	0.194253	0.038997	0	0.549797	0.149388	0	0.119507	0.315036
ENSMUST00000147806	ENSMUSG00000024871	0	0	0.246744	0.374511	0.488581	0.4899	0	0.664189	0.337867
ENSMUST00000025805	ENSMUSG00000024873	0.103565	0	0.336575	0	0	0.12336	0	0.05454	0.056089
ENSMUST00000025811	ENSMUSG00000024875	38.011832	31.32048	30.306182	24.270991	29.975266	25.346749	24.655863	27.924747	27.504571
ENSMUST00000025815	ENSMUSG00000024878	4.314527	3.15754	3.024888	4.333947	3.254404	4.87344	3.304457	2.671772	1.7941
ENSMUST00000025818	ENSMUSG00000024883	0.051907	0.032963	0.020965	0.112076	0	0.154016	0.037527	0.027067	0.013925
ENSMUST00000051803	ENSMUSG00000024885	0.551777	1.02048	0.688516	1.024524	0.507107	0.657467	1.386901	0.508348	0.59698
ENSMUST00000096119	ENSMUSG00000024887	5.120244	3.332616	5.180679	5.967644	4.701232	4.182277	4.620526	4.592711	2.923177
ENSMUST00000025823	ENSMUSG00000024889	9.424337	8.297928	7.508025	6.7568	8.948216	10.292788	8.980405	8.727968	7.87462
ENSMUST00000025826	ENSMUSG00000024891	0.359971	0.20134	0.32511	0.460609	0.51451	0.348026	0.655952	0.280173	0.292579
ENSMUST00000068004	ENSMUSG00000024892	152.089631	156.413147	158.548271	162.233608	159.887324	141.131122	136.806862	124.323003	97.330915
ENSMUST00000113825	ENSMUSG00000024892	98.896414	73.267857	25.035917	76.369264	71.328691	21.66588	64.205922	49.895016	59.740759
ENSMUST00000025827	ENSMUSG00000024896	19.529181	14.873802	17.082589	16.392288	16.201325	20.351134	16.139756	16.274374	15.45349
ENSMUST00000025830	ENSMUSG00000024897	0.081572	0.041564	0.052947	0.104822	0	0.019604	0.02384	0.042643	0
ENSMUST00000025833	ENSMUSG00000024899	37.453037	40.01728	49.308442	42.625658	43.670625	37.210427	46.890206	51.808664	41.203557
ENSMUST00000025835	ENSMUSG00000024900	129.868548	92.136632	90.703476	88.662272	99.503286	84.854854	108.938887	90.42396	63.974119
ENSMUST00000025834	ENSMUSG00000024901	0	0.128262	0.35705	0.276933	0.27776	0.832499	0.972681	0.048387	0.347795
ENSMUST00000120475	ENSMUSG00000024901	0.598542	0.537104	0.684803	0.632261	0.371813	1.013304	1.066558	0.750669	0.329352
ENSMUST00000133254	ENSMUSG00000024901	0	0	0	0	0	0	0	0	0
ENSMUST00000133504	ENSMUSG00000024901	0	0	0	0	0	0	0	0	0
ENSMUST00000139436	ENSMUSG00000024901	0	0	0	0	0	0.110978	0	0	0
ENSMUST00000143930	ENSMUSG00000024901	0	0	0	0	0	0	0	0	0
ENSMUST00000146289	ENSMUSG00000024901	0	0	0	0	0	0	0	0	0
ENSMUST00000025836	ENSMUSG00000024902	11.190558	9.541881	9.025712	9.8244	11.580434	10.976883	8.311556	9.917395	9.4444
ENSMUST00000058651	ENSMUSG00000024903	0	0	0	0	0	0	0	0	0
ENSMUST00000142457	ENSMUSG00000024903	0	0	0	0	0	0	0	0	0
ENSMUST00000025840	ENSMUSG00000024905	0.364785	0	0	0.167157	0.29633	0	0.114273	0	0.170401
ENSMUST00000127142	ENSMUSG00000024905	0	0.090956	0	0	0	0.127367	0	0	0
ENSMUST00000142193	ENSMUSG00000024905	0	0	0.364327	0	0	0	0	0	0
ENSMUST00000151341	ENSMUSG00000024905	0	0	0.051906	0	0	0	0	0.030916	0
ENSMUST00000025841	ENSMUSG00000024906	0	0	0.194097	0	0.54311	1.107739	1.189091	0	0
ENSMUST00000124334	ENSMUSG00000024906	5.674865	5.522212	5.144357	4.922563	3.004698	5.061221	2.718082	3.272087	3.761693
ENSMUST00000126471	ENSMUSG00000024906	0	0	0	0	0	0	0	0	0
ENSMUST00000133436	ENSMUSG00000024906	0	0	0	0	0.568322	0	0	0	0
ENSMUST00000140365	ENSMUSG00000024906	0	0	0	1.453856	2.836547	0	0	2.690595	3.295283
ENSMUST00000144422	ENSMUSG00000024906	0	0	0	0	0	0	0	0.379573	0
ENSMUST00000146661	ENSMUSG00000024906	0	0	0	0	0.510231	0.213419	0	0.404557	0.229582
ENSMUST00000147961	ENSMUSG00000024906	0.319409	0.414131	0.776991	0.125101	0.366557	0.188855	0.492284	0.234178	0.17329
ENSMUST00000149908	ENSMUSG00000024906	0.37627	0	0.29264	0	0	0	1.362891	0.190115	0.214102
ENSMUST00000151932	ENSMUSG00000024906	1.405935	1.825072	0	0.532452	0.571423	1.11973	0	0.855512	0
ENSMUST00000154215	ENSMUSG00000024906	0	0	0	0	0	0	0	0	0
ENSMUST00000025842	ENSMUSG00000024907	0	0	0	0	0	0	0	0	0
ENSMUST00000025846	ENSMUSG00000024908	4.900184	2.912669	3.173461	1.782614	4.692948	1.857617	1.3102	1.534731	1.082728
ENSMUST00000113997	ENSMUSG00000024908	14.828611	13.480071	16.251023	16.390934	10.794784	12.644745	13.259584	12.000825	7.411536
ENSMUST00000172362	ENSMUSG00000024908	0.34772	3.750974	0.704768	1.856076	1.074073	2.048406	3.473069	2.084365	2.630025
ENSMUST00000070118	ENSMUSG00000024909	0.318036	0	0	0.130944	0	0	0	0	0
ENSMUST00000164204	ENSMUSG00000024909	0	0	0	0	0	0	0	0	0
ENSMUST00000164388	ENSMUSG00000024909	0	0	0	0	0	0	0	0	0
ENSMUST00000165485	ENSMUSG00000024909	1.313747	0.687337	0.955351	1.16851	1.41434	1.41585	1.121168	1.746426	0.7057
